"batch_id","batch_label","batch_color","cell_name_id","cell_name_label","cell_name_color","spec_id_id","spec_id_label","spec_id_color","mouse_id","mouse_label","mouse_color","genotype_id","genotype_label","genotype_color","collection_id","collection_label","collection_color","tdt_id","tdt_label","tdt_color","postPatch_id","postPatch_label","postPatch_color","postPatch_classification_id","postPatch_classification_label","postPatch_classification_color","Fill.Date_id","Fill.Date_label","Fill.Date_color","rigOperator_id","rigOperator_label","rigOperator_color","rigNumber_id","rigNumber_label","rigNumber_color","cell_depth_id","cell_depth_label","cell_depth_color","sliceHealth_id","sliceHealth_label","sliceHealth_color","patchseq_roi_id","patchseq_roi_label","patchseq_roi_color","roi_id","roi_label","roi_color","layer_id","layer_label","layer_color","structure_id","structure_label","structure_color","go_no_go_63x_id","go_no_go_63x_label","go_no_go_63x_color","image_series_63x_qc_id","image_series_63x_qc_label","image_series_63x_qc_color","cell_specimen_project_id","cell_specimen_project_label","cell_specimen_project_color","Total_time_id","Total_time_label","Total_time_color","Ephys_time_id","Ephys_time_label","Ephys_time_color","Retraction_time_id","Retraction_time_label","Retraction_time_color","endPipetteR_id","endPipetteR_label","endPipetteR_color","injection_roi_id","injection_roi_label","injection_roi_color","injection_method_id","injection_method_label","injection_method_color","injection_materials_id","injection_materials_label","injection_materials_color","propagation_type_id","propagation_type_label","propagation_type_color","pct_exonic_reads_id","pct_exonic_reads_label","pct_exonic_reads_color","reads_aligned_id","reads_aligned_label","reads_aligned_color","exonic_reads_id","exonic_reads_label","exonic_reads_color","genes_id","genes_label","genes_color","patch_date_id","patch_date_label","patch_date_color","exclude_id","exclude_label","exclude_color","rna_amp_pass_fail_id","rna_amp_pass_fail_label","rna_amp_pass_fail_color","S4_Lot_id","S4_Lot_label","S4_Lot_color","pilot_name_id","pilot_name_label","pilot_name_color","cre_id","cre_label","cre_color","morph_type_id","morph_type_label","morph_type_color","comments_morph_type_id","comments_morph_type_label","comments_morph_type_color","truncation_id","truncation_label","truncation_color","cell_type_id","cell_type_label","cell_type_color","extent_of_recon_id","extent_of_recon_label","extent_of_recon_color","cluster_detail_id","cluster_detail_label","cluster_detail_color","cluster_id","cluster_label","cluster_color","score_id","score_label","score_color","n_marker_id","n_marker_label","n_marker_color","res_index_id","res_index_label","res_index_color","h_score_id","h_score_label","h_score_color","res_index_pctile_id","res_index_pctile_label","res_index_pctile_color","topLeafValue_id","topLeafValue_label","topLeafValue_color","last_map_id","last_map_label","last_map_color","last_res_id","last_res_label","last_res_color","last_score_id","last_score_label","last_score_color","code_version_id","code_version_label","code_version_color","ref_version_id","ref_version_label","ref_version_color","mapping_version_id","mapping_version_label","mapping_version_color","sample_id","cre_from_lims","reporter","marker_genes","topLeaf_label","res.index","topLeaf_id","topLeaf_color","dendcluster_color","quality_score_label","marker_sum_norm_label","Norm_Marker_Sum.0.4_label","contaminationType_label","contam_sum_label","quality_score_id","quality_score_color","marker_sum_norm_id","marker_sum_norm_color","contam_sum_id","contam_sum_color","Norm_Marker_Sum.0.4_id","Norm_Marker_Sum.0.4_color","contaminationType_id","contaminationType_color","seurat_cluster_label","seurat_prediction_score_label","seurat_cluster_id","seurat_cluster_color","seurat_prediction_score_id","seurat_prediction_score_color","broad_class_label","subclass_label","broad_class_id","broad_class_color","subclass_id","subclass_color","Tree_first_cl_label","Tree_second_cl_label","Tree_third_cl_label","Tree_first_bt_label","Tree_second_bt_label","Tree_third_bt_label","Tree_first_KL_label","Tree_second_KL_label","Tree_third_KL_label","Tree_first_cor_label","Tree_second_cor_label","Tree_third_cor_label","Tree_call_label","Old_call_label","Tree_first_cl_id","Tree_first_cl_color","Tree_second_cl_id","Tree_second_cl_color","Tree_third_cl_id","Tree_third_cl_color","Tree_first_bt_id","Tree_first_bt_color","Tree_second_bt_id","Tree_second_bt_color","Tree_third_bt_id","Tree_third_bt_color","Tree_first_KL_id","Tree_first_KL_color","Tree_second_KL_id","Tree_second_KL_color","Tree_third_KL_id","Tree_third_KL_color","Tree_first_cor_id","Tree_first_cor_color","Tree_second_cor_id","Tree_second_cor_color","Tree_third_cor_id","Tree_third_cor_color","Tree_call_id","Tree_call_color","Old_call_id","Old_call_color"
221,"RSC-269","#FED395",8465,"Slc17a6-IRES-Cre;Ai14-561991.02.09.01","#C83E73",2147,"1077535667","#21114E",2201,"561991","#80D34E",89,"Slc17a6-IRES-Cre/wt;Ai14(RCL-tdT)/wt","#E24D66",4,"Patch-seq Production","#FCFDBF",2,"tdt-","#000000",13,"nucleus_present","#256323",3,"Nucleated","#65156E",19,"10/20/2020","#29115A",17,"lindsayn","#D3436E",10,"HCT1","#CF406F",447,40,"#B0B0DB",8,"3","#782281",102,"VISp2/3","#FDDFA0",97,"VISp2-3","#FDDD9F",8,"2/3","#CC5C00",171,"VISp","#991799",3,"ZZ_Missing","#FCFDBF",9,"ZZ_Missing","#FCFDBF",2,"mIVSCC-MET","#150E37",11,11,"#8080C5",2,1,"#27279D",1,0,"#00008B",285,1000,"#FFBDBD",3,"ZZ_Missing","#FCFDBF",1,"ZZ_Missing","#000004",1,"ZZ_Missing","#000004",1,"ZZ_Missing","#000004",8050,57.60605205,"#FF4343",5150,554371.00003329,"#FF7D7D",6357,495971.978455926,"#FF8787",6645,9946,"#FF1A1A",3382,"2021-01-19T16:11:57-08:00","#FECB8E",2,"YES","#FCFDBF",2,"Pass","#FCFDBF",7,"1709695A","#F1605D",7,"None","#26FFA2",68,"Slc17a6-IRES-Cre","#EA5561",12,"ZZ_Missing","#FCFDBF",23,"ZZ_Missing","#FCFDBF",3,"ZZ_Missing","#FCFDBF",5,"ZZ_Missing","#FCFDBF",4,"ZZ_Missing","#FCFDBF",5,"L2/3 IT VISp Rrad","#040415",2,"L2/3 IT VISp Rrad","#D9F077",31,1,"#FF0000",11,10,"#3636A3",82,1,"#FF0000",848,1,"#FF0000",33,100,"#FF0000",95,1,"#FF0000",3,"L2/3 IT VISp Rrad","#992017",83,1,"#FF0000",31,1,"#FF0000",1,"1.4","#000004",1,"20180626_mouse_VISp_t93_bp40","#000004",1,"20180927_n15074_conf70_marker1","#000004","P8S4_210119_351_A01","Slc17a6","Ai14(RCL-tdT)","L2/3 IT VISp Rrad:Baz1a Csrnp1 Gpr3 Rrad Pim1 Tnfaip6 Cpne7 Col23a1 Met Nos1,n39:Calb1 Meis2 Pdzrn3 Dscaml1 Lypd1 Cux2 Stxbp6 Fam19a1 Gpc6 Nov Gpr88 Otof Rgs8 Syt17 Mas1 Npnt Myh7 Cpne4 Igsf11 Kitl 6330403A02Rik Iqgap2 Stard8 Cdh20 Pcdh8 Trp53i11 Plch2 Reln Fam84a Pdgfc Adam2 Pts Spag5 Ngb Grp 2810468N07Rik Stat4 Adamtsl2 Itga4 6530403H02Rik Mdga1,n15:Mpped1 Kcnip3 Timp2 Cntnap5a Kirrel3 Pvrl1 Enpp2 Pcdh11x Tmem44 Wscd2 Mmd2 Nrsn2 4930547E14Rik LOC105246694 Rab3b Prr16 Prex1 Marcksl1 Hrk,n14:St6gal2 Kcnc2 Hrh1 Il1rapl2 Zdhhc22 Gpr88 Trp53i11 Cpne9 Wipf3 Vstm2b Slc17a6 Fndc5 Adcyap1r1 Rims3 Lhx2 Nptx2 Kcnc1 A930011G23Rik Dusp18 Herc6 Il17ra Fxyd5,n6:Rtn4rl2 Rtn4rl1 Cacna2d3 Epha6 Lingo2 Hs6st3 Rtn4r Ajap1 C1ql3 6330403A02Rik Fam19a1 Calb1 LOC102634502 LOC101056001 Unc5d Ptprk Fstl4 Krt12 Lhx2 Pantr1 Il1rapl2 Tmem44 Brinp3 Kcnc2 Synpr Utrn Stxbp6 Gpr88 Wnt4 Kirrel3 Kctd4 Adcyap1 Slc17a6,n5:Slc17a7 Neurod2 Sv2b Nrn1 Satb2 Rprml 9130024F11Rik Neurod6 Ptk2b Itpka 3110035E14Rik Meis2 Nfix Cacna2d1 Crym Kcnv1 Atp2b4 Rtn4rl2 Hs3st4 Ipcef1 Fam212b LOC102641105 Cobl Rtn4r Egr3,n4:Stmn2 Thy1 Scn2b Kif5c AI413582 Elavl4 Clstn3 Rph3a Mal2 Hsd17b12 Mn1 Gng2 B230209E15Rik Olfm2 Nfix Slc24a2 Khdrbs3 Rab3b Rcan2 Syt13 Mbnl1 Ccdc136 Fam213a Elavl2 Ephx4 Gng13 Arhgdig Lin7b Mpped1,n3:","L2/3 IT VISp Rrad",1,3,"#992817","#D9F077",0.346536331138712,0.893388121714916,"TRUE","Oligo",1.507003641466,9042,"#FFD8D8",10570,"#FFD1D1",14738,"#E0E0F1",2,"#3DCCCC",4,"#00FF92","L2/3 IT VISp Rrad",0.779053313355758,3,"#992817",11333,"#FF5656","Glutamatergic","L2/3 IT",2,"#3DCCCC",1,"#FF7373","L2/3 IT VISp Rrad","L2/3 IT VISp Adamts2","L2/3 IT VISp Agmat",1,0,0,0.0772444132439348,2.6904737560713,2.35685853654107,0.721284544346354,0.686236620709084,0.702113953605733,"Core","Leaf_node",2,"#D9F077",1,"#FF7373",2,"#CC463D",95,"#FF0000",1,"#00008B",1,"#00008B",322,"#0E0E91",3774,"#EAEAF5",1218,"#D9D9ED",9119,"#FF4949",10392,"#FF5454",13238,"#FF4141",1,"#FF7373",2,"#85CC3D"
230,"RSC-280","#FDE3A6",12008,"Sst-IRES-Cre;Ai14-572057.04.10.02","#FD9266",2740,"1094885535","#311165",2327,"572057","#9DD93B",102,"Sst-IRES-Cre/wt;Ai14(RCL-tdT)/wt","#F7705C",4,"Patch-seq Production","#FCFDBF",NA,NA,NA,13,"nucleus_present","#256323",8,"ZZ_Missing","#FCFFA4",47,"3/15/2021","#8C2981",17,"lindsayn","#D3436E",10,"HCT1","#CF406F",18,0,"#00008B",21,"ZZ_Missing","#FCFDBF",35,"PL2-3","#6A1C81",39,"PL2-3","#802582",50,"P2/3","#3DB5CC",77,"PL","#5CCC76",3,"ZZ_Missing","#FCFDBF",9,"ZZ_Missing","#FCFDBF",2,"mIVSCC-MET","#150E37",1,0,"#00008B",1,0,"#00008B",1,0,"#00008B",1,0,"#00008B",3,"ZZ_Missing","#FCFDBF",1,"ZZ_Missing","#000004",1,"ZZ_Missing","#000004",1,"ZZ_Missing","#000004",2333,41.61698085,"#FF6B6B",2344,345084.000005105,"#FF8F8F",849,172834.489130433,"#FFB0B0",5900,9113,"#FF1F1F",3576,"2021-04-06","#FDE2A4",1,"No","#000004",2,"Pass","#FCFDBF",7,"1709695A","#F1605D",14,"ZZ_Missing","#CC3D7A",79,"Sst-IRES-Cre","#FB845F",12,"ZZ_Missing","#FCFDBF",23,"ZZ_Missing","#FCFDBF",3,"ZZ_Missing","#FCFDBF",5,"ZZ_Missing","#FCFDBF",4,"ZZ_Missing","#FCFDBF",5,"L2/3 IT VISp Rrad","#040415",2,"L2/3 IT VISp Rrad","#D9F077",31,1,"#FF0000",8,7,"#25259C",82,1,"#FF0000",848,1,"#FF0000",33,100,"#FF0000",95,1,"#FF0000",3,"L2/3 IT VISp Rrad","#992017",83,1,"#FF0000",31,1,"#FF0000",1,"1.4","#000004",1,"20180626_mouse_VISp_t93_bp40","#000004",1,"20180927_n15074_conf70_marker1","#000004","PYS4_210406_353_A01","Sst","Ai14(RCL-tdT)","L2/3 IT VISp Rrad:Baz1a Fosb Fosl2 Csrnp1 Fst Rrad Col23a1,n39:Calb1 Meis2 Pdzrn3 Dscaml1 Lypd1 Cux2 Stxbp6 Fam19a1 Gpc6 Nov Otof Rgs8 Syt17 Mas1 Cpne4 Igsf11 Kitl 6330403A02Rik Iqgap2 Stard8 Ccbe1 Ddit4l Pcdh8 A830009L08Rik Lpl Trp53i11 Plch2 Zar1l Fst Reln S100a6 LOC105245598 Fam84a Wfs1 Pdgfc Grb14 Adam2 Evc2 Acvr1c Efcab1 Spag5 Dclk3 2810468N07Rik Smoc2 Itga4 Mdga1,n15:Mpped1 Kcnip3 Slc30a3 Cntnap5a Kirrel3 Pvrl1 Enpp2 Pcdh11x Wscd2 Mmd2 LOC105246694 Rab3b Chrd Prr16 LOC105242741 Rnf39 Prex1 Marcksl1 Efcab6 Hrk,n14:Nptx1 Slc30a3 St6gal2 Kcnc2 Hrh1 Il1rapl2 Trp53i11 Cpne9 Wipf3 Vstm2b LOC105242741 Adcyap1r1 Rims3 Lhx2 Nptx2 Kcnc1 Exph5 A930011G23Rik Dusp18 Herc6 Il17ra Fxyd5,n6:Rtn4rl2 Rtn4rl1 Cacna2d3 Epha6 Lingo2 Hs6st3 Rtn4r Slc30a3 Pter Ajap1 C1ql3 6330403A02Rik Fam19a1 Calb1 LOC102634502 Unc5d Ptprk Fstl4 Lhx2 Pantr1 Il1rapl2 Cnr1 Kcnc2 Slc26a4 Synpr Coch Ntng2 Stxbp6 Wnt4 Kirrel3 Kctd4 Adcyap1,n5:Slc17a7 Neurod2 Sv2b Nrn1 Satb2 Rprml 9130024F11Rik Neurod6 Ptk2b Itpka 3110035E14Rik Meis2 Nfix Cacna2d1 Crym Kcnv1 Atp2b4 Rtn4rl2 Nptx1 Hs3st2 LOC102641105 Cobl Rtn4r Egr3 Cckbr,n4:Stmn2 Thy1 Kif5c AI413582 Elavl4 Clstn3 Rph3a Mal2 Mn1 Gng2 B230209E15Rik Cnr1 Olfm2 Nfix Slc24a2 Khdrbs3 Rab3b Rcan2 Syt13 Mbnl1 Fam213a Gng13 Arhgdig Lin7b Mpped1,n3:","L2/3 IT VISp Rrad",1,3,"#992817","#D9F077",0.518287276477328,1.02744024270274,"TRUE","Astro",0.644257887831752,15182,"#FF4646",13696,"#FFA4A4",9038,"#5F5FB6",2,"#3DCCCC",1,"#FF7373","L2/3 IT VISp Rrad",0.804538443299893,3,"#992817",11716,"#FF4B4B","Glutamatergic","L2/3 IT",2,"#3DCCCC",1,"#FF7373","L2/3 IT VISp Rrad","L2/3 IT VISp Adamts2","L2/3 IT VISp Agmat",1,0,0,0.0772444132439348,2.6904737560713,2.35685853654107,0.744622341628434,0.735110723696012,0.749391360931937,"Core","Leaf_node",2,"#D9F077",1,"#FF7373",2,"#CC463D",95,"#FF0000",1,"#00008B",1,"#00008B",322,"#0E0E91",3774,"#EAEAF5",1218,"#D9D9ED",10812,"#FF3E3E",12713,"#FF3D3D",14484,"#FF2B2B",1,"#FF7373",2,"#85CC3D"
240,"RSC-291","#FCF7B9",3464,"Htr3a-Cre_NO152;Ai14-589340.06.09.01","#451077",4001,"1121648752","#53137D",2558,"589340","#D8E219",35,"Htr3a-Cre_NO152/wt;Ai14(RCL-tdT)/wt","#4A1079",4,"Patch-seq Production","#FCFDBF",NA,NA,NA,12,"nucleus_absent","#CC4248",8,"ZZ_Missing","#FCFFA4",35,"1624924800","#631A80",17,"lindsayn","#D3436E",10,"HCT1","#CF406F",18,0,"#00008B",21,"ZZ_Missing","#FCFDBF",101,"VISp2-3","#FDDA9C",97,"VISp2-3","#FDDD9F",8,"2/3","#CC5C00",204,"ZZ_Missing","#990004",3,"ZZ_Missing","#FCFDBF",9,"ZZ_Missing","#FCFDBF",2,"mIVSCC-MET","#150E37",1,0,"#00008B",1,0,"#00008B",1,0,"#00008B",1,0,"#00008B",3,"ZZ_Missing","#FCFDBF",1,"ZZ_Missing","#000004",1,"ZZ_Missing","#000004",1,"ZZ_Missing","#000004",7846,56.87948567,"#FF4545",6170,656312.000033399,"#FF7777",6538,506138.121670498,"#FF8686",5640,8831,"#FF2121",3749,"2021-08-12","#FCF7B9",2,"YES","#FCFDBF",2,"Pass","#FCFDBF",7,"1709695A","#F1605D",14,"ZZ_Missing","#CC3D7A",29,"Htr3a-Cre_NO152","#57157E",12,"ZZ_Missing","#FCFDBF",23,"ZZ_Missing","#FCFDBF",3,"ZZ_Missing","#FCFDBF",5,"ZZ_Missing","#FCFDBF",4,"ZZ_Missing","#FCFDBF",5,"L2/3 IT VISp Rrad","#040415",2,"L2/3 IT VISp Rrad","#D9F077",31,1,"#FF0000",9,8,"#2B2B9E",82,1,"#FF0000",848,1,"#FF0000",33,100,"#FF0000",95,1,"#FF0000",3,"L2/3 IT VISp Rrad","#992017",83,1,"#FF0000",31,1,"#FF0000",1,"1.4","#000004",1,"20180626_mouse_VISp_t93_bp40","#000004",1,"20180927_n15074_conf70_marker1","#000004","PYS4_210812_351_A01","Htr3a-Cre_NO152","Ai14(RCL-tdT)","L2/3 IT VISp Rrad:Baz1a Fosb Csrnp1 Rrad Tnfaip6 Cpne7 Col23a1 Met,n39:Calb1 Meis2 Pdzrn3 Dscaml1 Lypd1 Cux2 Stxbp6 Fam19a1 Gpc6 Nov Otof Rgs8 Npnt Myh7 Cpne4 Igsf11 6330403A02Rik Stard8 Ddit4l Pcdh8 Trp53i11 S100a6 Wfs1 Pdgfc Grb14 Igfbp4 Adam2 Evc2 Slc23a3 Necab2 Acvr1c Efcab1 Grp Itga4 6530403H02Rik,n15:Mpped1 Kcnip3 Slc30a3 Timp2 Chn2 Cntnap5a Kirrel3 Pvrl1 Enpp2 Pcdh11x Wscd2 Mmd2 1700019D03Rik LOC105246694 Chrd Prr16 Prex1 Marcksl1 Efcab6 Hrk,n14:Slc30a3 St6gal2 Kcnc2 Il1rapl2 Zdhhc22 Trp53i11 Cpne9 Wipf3 Adcyap1r1 Lhx2 Nptx2 Exph5 Chn2 A930011G23Rik Dusp18 Herc6 Il17ra Fxyd5,n6:Rtn4rl2 Rtn4rl1 Cacna2d3 Epha6 Lingo2 Hs6st3 Rtn4r Slc30a3 Pter Ajap1 C1ql3 6330403A02Rik Fam19a1 Calb1 LOC102634502 LOC101056001 Unc5d Ptprk Fstl4 Lhx2 Pantr1 Il1rapl2 Cnr1 Kcnc2 Slc26a4 Ntng2 Stxbp6 Wnt4 Kirrel3 Kctd4,n5:Slc17a7 Neurod2 Sv2b Nrn1 Satb2 Rprml 9130024F11Rik Neurod6 Ptk2b Itpka 3110035E14Rik Meis2 Nfix Cacna2d1 Kcnv1 Atp2b4 Rtn4rl2 Pdlim1 Fam212b Hs3st2 LOC102641105 Cobl Rtn4r Egr3 Cckbr,n4:Stmn2 Thy1 Kif5c AI413582 Elavl4 Clstn3 Rph3a Mal2 Hsd17b12 Mn1 Gng2 B230209E15Rik Cnr1 Olfm2 Nfix Slc24a2 Khdrbs3 Syt13 Mbnl1 Fam213a Ephx4 Gng13 Arhgdig Lin7b Mpped1,n3:","L2/3 IT VISp Rrad",1,3,"#992817","#D9F077",0.266164195188993,0.8537591124584,"TRUE","Macrophage",0.93430647702035,5519,"#E1E1F1",9450,"#FFDEDE",12083,"#8B8BCA",2,"#3DCCCC",3,"#3C9917","L2/3 IT VISp Rrad",0.971704022221894,3,"#992817",13543,"#FF0A0A","Glutamatergic","L2/3 IT",2,"#3DCCCC",1,"#FF7373","L2/3 IT VISp Rrad","L2/3 IT VISp Adamts2","L2/3 IT VISp Agmat",1,0,0,0.0772444132439348,2.6904737560713,2.35685853654107,0.729625461813623,0.697596343882376,0.702214810557762,"Core","Leaf_node",2,"#D9F077",1,"#FF7373",2,"#CC463D",95,"#FF0000",1,"#00008B",1,"#00008B",322,"#0E0E91",3774,"#EAEAF5",1218,"#D9D9ED",9679,"#FF4545",10916,"#FF4F4F",13241,"#FF4141",1,"#FF7373",2,"#85CC3D"
242,"RSC-293","#FCFBBD",6884,"Pvalb-IRES-Cre;Ai14-593185.05.09.01","#9E2F7F",4205,"1127058697","#59157E",2611,"593185","#E4E419",67,"Pvalb-IRES-Cre/wt;Ai14(RCL-tdT)/wt","#A5317E",4,"Patch-seq Production","#FCFDBF",NA,NA,NA,13,"nucleus_present","#256323",8,"ZZ_Missing","#FCFFA4",36,"1627862400","#661A80",17,"lindsayn","#D3436E",10,"HCT1","#CF406F",18,0,"#00008B",21,"ZZ_Missing","#FCFDBF",101,"VISp2-3","#FDDA9C",97,"VISp2-3","#FDDD9F",8,"2/3","#CC5C00",204,"ZZ_Missing","#990004",3,"ZZ_Missing","#FCFDBF",9,"ZZ_Missing","#FCFDBF",2,"mIVSCC-MET","#150E37",1,0,"#00008B",1,0,"#00008B",1,0,"#00008B",1,0,"#00008B",3,"ZZ_Missing","#FCFDBF",1,"ZZ_Missing","#000004",1,"ZZ_Missing","#000004",1,"ZZ_Missing","#000004",6868,54.01114575,"#FF4B4B",3248,417107.9999881,"#FF8888",2762,296555.217189322,"#FF9B9B",5373,8547,"#FF2222",3767,"2021-09-08","#FCFABC",1,"No","#000004",2,"Pass","#FCFDBF",7,"1709695A","#F1605D",14,"ZZ_Missing","#CC3D7A",52,"Pvalb-IRES-Cre","#B0357B",12,"ZZ_Missing","#FCFDBF",23,"ZZ_Missing","#FCFDBF",3,"ZZ_Missing","#FCFDBF",5,"ZZ_Missing","#FCFDBF",4,"ZZ_Missing","#FCFDBF",5,"L2/3 IT VISp Rrad","#040415",2,"L2/3 IT VISp Rrad","#D9F077",31,1,"#FF0000",8,7,"#25259C",82,1,"#FF0000",848,1,"#FF0000",33,100,"#FF0000",95,1,"#FF0000",3,"L2/3 IT VISp Rrad","#992017",83,1,"#FF0000",31,1,"#FF0000",1,"1.4","#000004",1,"20180626_mouse_VISp_t93_bp40","#000004",1,"20180927_n15074_conf70_marker1","#000004","PYS4_210908_351_A01","Pvalb","Ai14(RCL-tdT)","L2/3 IT VISp Rrad:Baz1a Fosb Fosl2 Csrnp1 Rrad Cpne7 Nos1,n39:Calb1 Meis2 Pdzrn3 Dscaml1 Lypd1 Cux2 Stxbp6 Fam19a1 Gpc6 Nov Gpr88 Otof Rgs8 Syt17 Mas1 Npnt Myh7 Cpne4 Igsf11 Kitl 6330403A02Rik Stard8 Pcdh8 A830009L08Rik B9d2 LOC105245598 Fam84a Wfs1 Pdgfc Grb14 Adam2 Evc2 Efcab1 Spag5 Ngb Plk5 Itga4 6530403H02Rik,n15:Mpped1 Timp2 Chn2 Cntnap5a Kirrel3 Pvrl1 Enpp2 Wscd2 Mmd2 LOC105246694 Prr16 Prex1 Marcksl1 Efcab6,n14:Kcnc2 Hrh1 Zdhhc22 Gpr88 Rims3 Lhx2 Nptx2 Kcnc1 Exph5 Chn2 A930011G23Rik,n6:Rtn4rl2 Rtn4rl1 Cacna2d3 Epha6 Lingo2 Hs6st3 Ajap1 C1ql3 6330403A02Rik Fam19a1 Calb1 LOC102634502 LOC101056001 Unc5d Ptprk Fstl4 1190002N15Rik Lhx2 Pantr1 Cnr1 Brinp3 Kcnc2 Synpr Utrn Stxbp6 Gpr88 Wnt4 Kirrel3 Kctd4,n5:Slc17a7 Sv2b Nrn1 Satb2 Rprml 9130024F11Rik Tbr1 Ptk2b Itpka Meis2 Nfix Cacna2d1 Kcnv1 Atp2b4 Rtn4rl2 LOC102641105 Cobl Egr3 Cckbr,n4:Stmn2 Thy1 Kif5c AI413582 Elavl4 Rph3a Mal2 Hsd17b12 Mn1 Gng2 B230209E15Rik Cnr1 Olfm2 Nfix Slc24a2 Khdrbs3 Rcan2 Syt13 Mbnl1 Fam213a Gng13 Lin7b Mpped1,n3:","L2/3 IT VISp Rrad",1,3,"#992817","#D9F077",0.224094361572767,0.771458407734426,"TRUE","Macrophage",1.35658139272973,4104,"#BDBDE1",7279,"#FFFAFA",14264,"#C9C9E6",2,"#3DCCCC",3,"#3C9917","L2/3 IT VISp Rrad",0.907511977167609,3,"#992817",13029,"#FF2222","Glutamatergic","L2/3 IT",2,"#3DCCCC",1,"#FF7373","L2/3 IT VISp Rrad","L2/3 IT VISp Adamts2","L2/3 IT VISp Agmat",1,0,0,0.0772444132439348,2.6904737560713,2.35685853654107,0.658747912261164,0.632597596177034,0.629696994635883,"Core","Leaf_node",2,"#D9F077",1,"#FF7373",2,"#CC463D",95,"#FF0000",1,"#00008B",1,"#00008B",322,"#0E0E91",3774,"#EAEAF5",1218,"#D9D9ED",6313,"#FF6767",8571,"#FF6E6E",10740,"#FF6565",1,"#FF7373",2,"#85CC3D"
